bucket_id,size
0,1
1,2
2,0
3,0
4,0
5,0
6,1
7,1
8,0
9,0
10,2
11,0
12,1
13,0
14,2
15,1
16,3
17,2
18,4
19,0
20,0
21,0
22,6
23,4
24,3
25,0
26,1
27,1
28,0
29,1
30,2
31,0
32,2
33,1
34,2
35,3
36,0
37,1
38,1
39,2
40,6
41,2
42,2
43,3
44,1
45,3
46,4
47,9
48,5
49,2
50,0
51,4
52,0
53,0
54,0
55,1
56,0
57,0
58,0
59,0
60,0
61,1
62,1
63,1
64,1
65,0
66,4
67,1
68,8
69,2
70,1
71,0
72,7
73,2
74,4
75,1
76,11
77,0
78,1
79,0
80,0
81,0
82,0
83,1
84,0
85,0
86,0
87,3
88,0
89,3
90,0
91,0
92,2
93,4
94,3
95,2
96,2
97,3
98,2
99,2
100,1
101,9
102,3
103,0
104,0
105,0
106,0
107,1
108,0
109,0
110,0
111,1
112,0
113,0
114,0
115,0
116,1
117,1
118,4
119,0
120,3
121,1
122,5
123,3
124,2
125,1
126,7
127,2
128,2
129,0
130,0
131,0
132,0
133,0
134,1
135,1
136,2
137,1
138,1
139,3
140,0
141,0
142,0
143,2
144,0
145,1
146,2
147,15
148,0
149,3
150,0
151,4
152,0
153,3
154,0
155,2
156,0
157,1
158,0
159,1
160,2
161,1
162,1
163,0
164,3
165,0
166,0
167,0
168,7
169,0
170,2
171,0
172,8
173,1
174,3
175,0
176,8
177,1
178,2
179,3
180,0
181,1
182,0
183,2
184,2
185,1
186,0
187,0
188,1
189,0
190,1
191,0
192,1
193,2
194,0
195,0
196,2
197,3
198,0
199,4
200,2
201,6
202,2
203,4
204,2
205,9
206,0
207,2
208,0
209,0
210,2
211,0
212,1
213,1
214,0
215,2
216,0
217,0
218,1
219,3
220,2
221,0
222,9
223,1
224,2
225,3
226,8
227,1
228,3
229,0
230,3
231,0
232,0
233,0
234,0
235,0
236,0
237,1
238,0
239,0
240,2
241,0
242,1
243,0
244,0
245,2
246,1
247,3
248,3
249,0
250,3
251,8
252,0
253,2
254,0
255,10
256,1
257,1
258,0
259,0
260,0
261,2
262,1
263,0
264,0
265,0
266,3
267,1
268,2
269,0
270,2
271,3
272,4
273,1
274,5
275,0
276,10
277,3
278,3
279,1
280,0
281,0
282,1
283,3
284,0
285,0
286,0
287,0
288,0
289,1
290,0
291,0
292,2
293,0
294,0
295,2
296,0
297,1
298,0
299,1
300,1
301,1
302,0
303,3
304,1
305,5
306,2
307,1
308,0
309,0
310,0
311,2
312,0
313,0
314,5
315,1
316,0
317,1
318,0
319,0
320,1
321,0
322,4
323,0
324,4
325,1
326,7
327,0
328,5
329,2
330,7
331,3
332,1
333,0
334,3
335,1
336,2
337,3
338,0
339,0
340,2
341,0
342,0
343,1
344,1
345,0
346,0
347,5
348,0
349,0
350,0
351,6
352,1
353,3
354,0
355,10
356,5
357,4
358,0
359,0
360,0
361,2
362,3
363,0
364,0
365,0
366,2
367,3
368,3
369,2
370,0
371,0
372,2
373,2
374,1
375,0
376,4
377,0
378,7
379,2
380,1
381,0
382,4
383,0
384,8
385,1
386,0
387,0
388,0
389,0
390,0
391,1
392,0
393,0
394,0
395,0
396,1
397,1
398,2
399,0
400,2
401,3
402,1
403,9
404,2
405,9
406,1
407,3
408,0
409,1
410,0
411,2
412,2
413,0
414,0
415,1
416,0
417,0
418,0
419,2
420,0
421,0
422,0
423,1
424,0
425,1
426,7
427,0
428,2
429,2
430,6
431,0
432,2
433,3
434,11
435,1
436,1
437,0
438,0
439,0
440,1
441,0
442,2
443,0
444,0
445,1
446,0
447,0
448,1
449,2
450,0
451,6
452,0
453,1
454,0
455,3
456,1
457,4
458,1
459,2
460,0
461,8
462,0
463,0
464,0
465,0
466,0
467,1
468,2
469,2
470,0
471,0
472,1
473,0
474,1
475,0
476,3
477,0
478,4
479,2
480,5
481,0
482,0
483,0
484,9
485,1
486,2
487,1
488,1
489,0
490,0
491,1
492,0
493,0
494,2
495,1
496,0
497,0
498,0
499,0
500,1
501,1
502,0
503,4
504,2
505,9
506,3
507,6
508,0
509,11
510,1
511,2
512,1
513,0
514,2
515,1
516,0
517,0
518,0
519,3
520,1
521,0
522,0
523,2
524,0
525,0
526,7
527,1
528,1
529,1
530,13
531,3
532,2
533,4
534,5
535,2
536,1
537,1
538,2
539,0
540,0
541,1
542,0
543,2
544,0
545,0
546,1
547,2
548,0
549,0
550,1
551,0
552,0
553,0
554,4
555,3
556,2
557,6
558,0
559,2
560,3
561,4
562,0
563,7
564,2
565,0
566,0
567,0
568,0
569,0
570,1
571,1
572,0
573,1
574,2
575,0
576,0
577,1
578,0
579,0
580,0
581,2
582,2
583,0
584,7
585,0
586,0
587,3
588,4
589,0
590,1
591,0
592,2
593,0
594,0
595,0
596,0
597,1
598,0
599,3
600,1
601,0
602,2
603,0
604,1
605,4
606,0
607,0
608,2
609,8
610,0
611,6
612,3
613,3
614,1
615,0
616,0
617,1
618,0
619,1
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,1
629,0
630,0
631,0
632,2
633,0
634,4
635,0
636,6
637,1
638,5
639,5
640,1
641,0
642,0
643,2
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,1
653,0
654,2
655,6
656,0
657,1
658,0
659,3
660,0
661,3
662,1
663,6
664,0
665,2
666,1
667,0
668,0
669,0
670,1
671,0
672,1
673,0
674,0
675,0
676,1
677,0
678,0
679,1
680,5
681,0
682,0
683,2
684,7
685,0
686,3
687,0
688,4
689,1
690,2
691,1
692,9
693,0
694,1
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,3
704,0
705,0
706,1
707,1
708,1
709,5
710,0
711,0
712,1
713,8
714,0
715,2
716,2
717,3
718,0
719,0
720,0
721,0
722,0
723,3
724,2
725,0
726,1
727,0
728,0
729,1
730,0
731,0
732,1
733,0
734,8
735,2
736,0
737,1
738,3
739,3
740,3
741,3
742,14
743,2
744,0
745,0
746,0
747,1
748,0
749,1
750,2
751,0
752,1
753,0
754,0
755,0
756,0
757,3
758,1
759,3
760,1
761,1
762,0
763,4
764,0
765,2
766,1
767,7
768,0
769,3
770,0
771,0
772,0
773,4
774,0
775,0
776,1
777,1
778,0
779,0
780,1
781,0
782,1
783,2
784,3
785,0
786,0
787,1
788,2
789,1
790,5
791,0
792,10
793,1
794,1
795,3
796,0
797,1
798,2
799,3
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,2
810,1
811,1
812,3
813,12
814,0
815,3
816,1
817,6
818,1
819,3
820,2
821,0
822,2
823,0
824,1
825,0
826,1
827,2
828,1
829,2
830,0
831,4
832,1
833,0
834,4
835,0
836,2
837,0
838,6
839,3
840,0
841,0
842,7
843,0
844,3
845,2
846,5
847,0
848,0
849,1
850,3
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,4
861,0
862,0
863,6
864,0
865,3
866,1
867,8
868,1
869,5
870,2
871,6
872,2
873,0
874,0
875,2
876,0
877,1
878,1
879,0
880,0
881,0
882,0
883,0
884,0
885,2
886,0
887,1
888,1
889,0
890,3
891,0
892,5
893,0
894,0
895,3
896,5
897,2
898,0
899,0
900,0
901,1
902,1
903,1
904,0
905,1
906,0
907,1
908,0
909,2
910,0
911,1
912,2
913,7
914,1
915,1
916,0
917,4
918,2
919,9
920,0
921,8
922,1
923,2
924,2
925,1
926,0
927,2
928,1
929,0
930,0
931,2
932,0
933,0
934,0
935,1
936,0
937,0
938,0
939,1
940,4
941,1
942,6
943,3
944,4
945,0
946,9
947,2
948,4
949,1
950,0
951,0
952,1
953,4
954,1
955,0
956,0
957,0
958,0
959,0
960,4
961,0
962,2
