bucket_id,size
0,482
1,468
2,498
3,471
4,483
5,514
6,479
7,514
8,483
9,519
10,528
11,479
12,503
13,439
14,523
15,496
16,498
17,532
18,496
19,485
20,495
21,512
22,514
23,500
24,466
25,516
26,489
27,476
28,515
29,475
30,507
31,516
32,520
33,463
34,496
35,523
36,496
37,522
38,513
39,491
40,534
41,478
42,535
43,490
44,497
45,527
46,477
47,536
48,516
49,453
50,481
51,476
52,463
53,504
54,507
55,498
56,528
57,477
58,516
59,469
60,505
61,489
62,465
63,459
64,484
65,503
66,483
67,475
68,471
69,490
70,493
71,500
72,488
73,468
74,440
75,511
76,528
77,474
78,450
79,475
80,488
81,519
82,506
83,513
84,536
85,523
86,483
87,497
88,464
89,488
90,484
91,501
92,523
93,483
94,491
95,505
96,485
97,468
98,499
99,478
100,467
101,502
102,480
103,489
104,494
105,431
106,508
107,502
108,486
109,501
110,504
111,510
112,483
113,488
114,540
115,505
116,486
117,499
118,478
119,524
120,507
121,491
122,519
123,504
124,525
125,460
126,501
127,500
128,484
129,473
130,524
131,511
132,475
133,524
134,508
135,471
136,518
137,528
138,483
139,508
140,491
141,464
142,518
143,495
144,488
145,493
146,498
147,496
148,505
149,501
150,481
151,502
152,471
153,480
154,492
155,490
156,518
157,479
158,501
159,527
160,505
161,497
162,470
163,489
164,495
165,477
166,488
167,486
168,554
169,507
170,509
171,470
172,493
173,531
174,499
175,552
176,528
177,478
178,475
179,514
180,495
181,480
182,472
183,499
184,510
185,486
186,481
187,526
188,497
189,490
190,457
191,528
192,529
193,487
194,494
195,505
196,520
197,469
198,493
199,510
200,549
201,485
202,484
203,496
204,517
205,553
206,468
207,512
208,484
209,467
210,475
211,457
212,488
213,478
214,450
215,457
216,494
217,458
218,482
219,511
220,446
221,500
222,486
223,508
224,494
225,466
226,493
227,448
228,544
229,526
230,507
231,495
232,496
233,496
234,527
235,521
236,511
237,539
238,500
239,480
240,520
241,501
242,503
243,495
244,497
245,505
246,485
247,496
248,509
249,475
250,478
251,496
252,494
253,482
254,516
255,532
256,484
257,459
258,508
259,506
260,473
261,503
262,472
263,489
264,476
265,474
266,539
267,497
268,505
269,518
270,497
271,495
272,494
273,494
274,502
275,475
276,533
277,487
278,479
279,523
280,504
281,461
282,464
283,516
284,522
285,480
286,497
287,473
288,519
289,503
290,531
291,463
292,490
293,506
294,466
295,512
296,539
297,532
